2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from kamyon_kasa-1
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1136 - Found 33 in kamyon_kasa-1
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in kamyon_kasa-1
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from kamyon_kupa-2
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1136 - Found 33 in kamyon_kupa-2
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in kamyon_kupa-2
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from kamyon_cam-2
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1136 - Found 25 in kamyon_cam-2
2026-04-09 02:43:49,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in kamyon_cam-2
2026-04-09 02:43:49,438 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-09 02:45:49,134 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2026-04-09 02:45:49,139 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
